no,name,start,end,loc
562,艾力更·依明巴海,1977,1984,新疆维吾尔乌鲁木齐市乌鲁木齐市
563,艾力更·依明巴海,1984,1986,新疆维吾尔乌鲁木齐市乌鲁木齐市
564,艾力更·依明巴海,1986,1992,江苏省南京市南京市
565,艾力更·依明巴海,1992,1994,新疆维吾尔乌鲁木齐市乌鲁木齐市
566,艾力更·依明巴海,1994,1997,新疆维吾尔乌鲁木齐市乌鲁木齐市
567,艾力更·依明巴海,1997,1999,新疆维吾尔乌鲁木齐市乌鲁木齐市
568,艾力更·依明巴海,1999,2001,新疆维吾尔乌鲁木齐市乌鲁木齐市
569,艾力更·依明巴海,2001,2001,新疆维吾尔乌鲁木齐市乌鲁木齐市
570,艾力更·依明巴海,2001,2008,新疆维吾尔乌鲁木齐市乌鲁木齐市
571,艾力更·依明巴海,2008,2013,新疆维吾尔乌鲁木齐市乌鲁木齐市
572,艾力更·依明巴海,2013,2018,新疆维吾尔乌鲁木齐市乌鲁木齐市
573,石泰峰,1974,1975,山西省晋中市榆社县
574,石泰峰,1975,1977,山西省太原市太原市
575,石泰峰,1977,1978,山西省太原市太原市
576,石泰峰,1978,1982,北京市北京市北京市
577,石泰峰,1982,1985,北京市北京市北京市
578,石泰峰,1985,1990,天津市天津市河北区
579,石泰峰,1990,1992,北京市北京市北京市
580,石泰峰,1992,1996,北京市北京市北京市
581,石泰峰,1996,1999,北京市北京市北京市
582,石泰峰,1999,1999,北京市北京市北京市
583,石泰峰,1999,2000,北京市北京市北京市
584,石泰峰,2000,2001,北京市北京市北京市
585,石泰峰,2001,2002,北京市北京市北京市
586,石泰峰,2002,2002,北京市北京市北京市
587,石泰峰,2002,2010,北京市北京市北京市
588,石泰峰,2010,2011,江苏省南京市南京市
589,石泰峰,2011,2011,江苏省南京市南京市
590,石泰峰,2011,2011,江苏省南京市南京市
591,石泰峰,2011,2014,江苏省南京市南京市
592,石泰峰,2014,2015,江苏省苏州市苏州市
593,石泰峰,2015,2015,江苏省南京市南京市
594,石泰峰,2015,2016,江苏省南京市南京市
595,石泰峰,2016,2016,江苏省南京市南京市
596,石泰峰,2016,2017,江苏省南京市南京市
597,石泰峰,2017,2017,宁夏回族自治区银川市银川市
598,石泰峰,2017,2018,宁夏回族自治区银川市银川市
599,布小林,1976,1977,内蒙古自治区呼和浩特市呼和浩特市
600,布小林,1977,1980,内蒙古自治区呼和浩特市呼和浩特市
601,布小林,1980,1984,北京市北京市北京市
602,布小林,1984,1985,内蒙古自治区呼和浩特市呼和浩特市
603,布小林,1985,1987,内蒙古自治区呼和浩特市呼和浩特市
604,布小林,1987,1989,内蒙古自治区呼和浩特市呼和浩特市
605,布小林,1989,1993,内蒙古自治区呼和浩特市呼和浩特市
606,布小林,1993,1996,内蒙古自治区呼和浩特市呼和浩特市
607,布小林,1996,1997,内蒙古自治区呼和浩特市呼和浩特市
608,布小林,1997,2000,内蒙古自治区呼和浩特市呼和浩特市
609,布小林,2000,2003,内蒙古自治区呼和浩特市呼和浩特市
610,布小林,2003,2004,内蒙古自治区呼和浩特市呼和浩特市
611,布小林,2004,2006,内蒙古自治区阿拉善盟阿拉善盟
612,布小林,2006,2006,内蒙古自治区阿拉善盟阿拉善盟
613,布小林,2006,2007,内蒙古自治区阿拉善盟阿拉善盟
614,布小林,2007,2008,内蒙古自治区阿拉善盟阿拉善盟
615,布小林,2008,2008,内蒙古自治区阿拉善盟阿拉善盟
616,布小林,2008,2010,内蒙古自治区呼和浩特市呼和浩特市
617,布小林,2010,2011,内蒙古自治区呼和浩特市呼和浩特市
618,布小林,2011,2014,内蒙古自治区呼和浩特市呼和浩特市
619,布小林,2014,2016,内蒙古自治区呼和浩特市呼和浩特市
620,布小林,2016,2016,内蒙古自治区呼和浩特市呼和浩特市
621,布小林,2016,2016,内蒙古自治区呼和浩特市呼和浩特市
622,布小林,2016,2018,内蒙古自治区呼和浩特市呼和浩特市
623,卢展工,1969,1972,黑龙江省哈尔滨市哈尔滨市
624,卢展工,1972,1974,黑龙江省哈尔滨市哈尔滨市
625,卢展工,1974,1978,黑龙江省哈尔滨市哈尔滨市
626,卢展工,1978,1979,北京市北京市北京市
627,卢展工,1979,1982,黑龙江省哈尔滨市哈尔滨市
628,卢展工,1982,1984,浙江省杭州市杭州市
629,卢展工,1984,1985,浙江省杭州市杭州市
630,卢展工,1985,1986,浙江省杭州市杭州市
631,卢展工,1986,1988,浙江省杭州市杭州市
632,卢展工,1988,1989,浙江省杭州市杭州市
633,卢展工,1989,1989,浙江省杭州市杭州市
634,卢展工,1989,1991,浙江省杭州市杭州市
635,卢展工,1991,1992,浙江省杭州市杭州市
636,卢展工,1992,1993,浙江省杭州市杭州市
637,卢展工,1993,1995,浙江省杭州市杭州市
638,卢展工,1995,1996,浙江省杭州市杭州市
639,卢展工,1996,1998,天津市天津市河北区
640,卢展工,1998,2001,北京市北京市北京市
641,卢展工,2001,2002,福建省福州市福州市
642,卢展工,2002,2003,福建省福州市福州市
643,卢展工,2003,2004,福建省福州市福州市
644,卢展工,2004,2004,福建省福州市福州市
645,卢展工,2004,2005,福建省福州市福州市
646,卢展工,2005,2009,福建省福州市福州市
647,卢展工,2009,2013,河南省郑州市郑州市
648,白春礼,1970,1974,内蒙古自治区呼和浩特市呼和浩特市
649,白春礼,1974,1978,北京市北京市北京市
650,白春礼,1978,1978,吉林省长春市长春市
651,白春礼,1978,1981,北京市北京市北京市
652,白春礼,1981,1985,北京市北京市北京市
653,白春礼,1985,1987,北京市北京市北京市
654,白春礼,1987,1992,北京市北京市北京市
655,白春礼,1992,1996,北京市北京市北京市
656,白春礼,1996,2004,北京市北京市北京市
657,白春礼,2004,2011,北京市北京市北京市
658,白春礼,2011,2013,北京市北京市北京市
659,白春礼,2013,2018,北京市北京市北京市
660,吉炳轩,1975,1978,北京市北京市北京市
661,吉炳轩,1978,1982,河南省洛阳市孟津县
662,吉炳轩,1982,1984,北京市北京市朝阳区
663,吉炳轩,1984,1985,河南省洛阳市偃师市
664,吉炳轩,1985,1987,河南省洛阳市偃师市
665,吉炳轩,1987,1987,河南省郑州市郑州市
666,吉炳轩,1987,1990,河南省郑州市郑州市
667,吉炳轩,1990,1991,河南省郑州市郑州市
668,吉炳轩,1991,1993,河南省新乡市新乡市
669,吉炳轩,1993,1995,北京市北京市北京市
670,吉炳轩,1995,1998,吉林省吉林市吉林市
671,吉炳轩,1998,2001,北京市北京市北京市
672,吉炳轩,2001,2003,北京市北京市北京市
673,吉炳轩,2003,2008,北京市北京市北京市
674,吉炳轩,2008,2013,黑龙江省哈尔滨市哈尔滨市
675,吉炳轩,2013,2018,黑龙江省哈尔滨市哈尔滨市
676,毕井泉,1972,1976,黑龙江省绥化市庆安县
677,毕井泉,1976,1978,黑龙江省绥化市庆安县
678,毕井泉,1978,1982,北京市北京市北京市
679,毕井泉,1982,1984,北京市北京市北京市
680,毕井泉,1984,1987,北京市北京市北京市
681,毕井泉,1987,1989,北京市北京市北京市
682,毕井泉,1989,1994,北京市北京市北京市
683,毕井泉,1994,1995,北京市北京市北京市
684,毕井泉,1995,1996,北京市北京市北京市
685,毕井泉,1996,1998,北京市北京市北京市
686,毕井泉,1998,2001,北京市北京市北京市
687,毕井泉,2001,2003,北京市北京市北京市
688,毕井泉,2003,2005,北京市北京市北京市
689,毕井泉,2005,2006,北京市北京市北京市
690,毕井泉,2006,2006,北京市北京市北京市
691,毕井泉,2006,2008,北京市北京市北京市
692,毕井泉,2008,2015,北京市北京市北京市
693,毕井泉,2015,2018,北京市北京市北京市
694,曲青山,1973,1975,青海省海南藏族自治州贵德县
695,曲青山,1975,1978,青海省西宁市西宁市
696,曲青山,1978,1982,北京市北京市北京市
697,曲青山,1982,1984,青海省西宁市西宁市
698,曲青山,1984,1984,青海省西宁市西宁市
699,曲青山,1984,1986,北京市北京市北京市
700,曲青山,1986,1991,青海省西宁市西宁市
701,曲青山,1991,1994,青海省西宁市西宁市
702,曲青山,1994,1997,青海省西宁市西宁市
703,曲青山,1997,1999,青海省西宁市西宁市
704,曲青山,1999,2000,青海省西宁市西宁市
705,曲青山,2000,2001,青海省西宁市西宁市
706,曲青山,2001,2002,青海省西宁市西宁市
707,曲青山,2002,2009,青海省西宁市西宁市
708,曲青山,2009,2014,北京市北京市北京市
709,曲青山,2014,2018,北京市北京市北京市
710,朱生岭,1994,2005,浙江省舟山市舟山市
711,朱生岭,2005,2009,北京市北京市北京市
712,朱生岭,2009,2009,福建省福州市福州市
713,朱生岭,2009,2013,福建省福州市福州市
714,朱生岭,2013,2014,上海市上海市上海市
715,朱生岭,2014,2016,江苏省南京市南京市
716,朱生岭,2016,2016,北京市北京市北京市
717,朱生岭,2016,2017,北京市北京市北京市
718,朱生岭,2017,2018,北京市北京市北京市
719,刘奇,1974,1977,浙江省金华市武义县
720,刘奇,1977,1980,北京市北京市北京市
721,刘奇,1980,1992,浙江省衢州市衢州市
722,刘奇,1992,1996,浙江省杭州市杭州市
723,刘奇,1996,1996,浙江省杭州市杭州市
724,刘奇,1996,1997,浙江省杭州市杭州市
725,刘奇,1997,1997,浙江省杭州市杭州市
726,刘奇,1997,1998,浙江省杭州市杭州市
727,刘奇,1998,1998,浙江省衢州市衢州市
728,刘奇,1998,2000,浙江省衢州市衢州市
729,刘奇,2000,2000,浙江省衢州市衢州市
730,刘奇,2003,2003,浙江省温州市温州市
731,刘奇,2003,2006,浙江省温州市温州市
732,刘奇,2006,2008,吉林省辽源市西安区
733,刘奇,2008,2008,浙江省杭州市杭州市
734,刘奇,2008,2011,浙江省杭州市杭州市
735,刘奇,2011,2011,浙江省宁波市宁波市
736,刘奇,2011,2013,浙江省宁波市宁波市
737,刘奇,2013,2016,浙江省宁波市宁波市
738,刘奇,2016,2016,江西省南昌市南昌市
739,刘奇,2016,2016,江西省南昌市南昌市
740,刘奇,2016,2016,江西省南昌市南昌市
741,刘奇,2016,2018,江西省南昌市南昌市
742,刘雷,1957,1983,北京市北京市北京市
743,刘雷,1983,1986,北京市北京市北京市
744,刘雷,1986,1988,甘肃省兰州市兰州市
745,刘雷,1988,1991,北京市北京市北京市
746,刘雷,1991,1994,北京市北京市北京市
747,刘雷,1994,1994,北京市北京市北京市
748,刘雷,1994,1998,甘肃省兰州市兰州市
749,刘雷,1998,1999,北京市北京市北京市
750,刘雷,1999,2003,新疆维吾尔乌鲁木齐市乌鲁木齐市
751,刘雷,2003,2004,北京市北京市北京市
752,刘雷,2004,2007,北京市北京市北京市
753,刘雷,2007,2013,北京市北京市北京市
754,刘雷,2013,2013,新疆维吾尔乌鲁木齐市乌鲁木齐市
755,刘雷,2013,2014,新疆维吾尔乌鲁木齐市乌鲁木齐市
756,刘雷,2014,2014,北京市北京市北京市
757,刘雷,2014,2015,甘肃省兰州市兰州市
758,刘雷,2015,2017,北京市北京市北京市
759,刘雷,2017,2018,北京市北京市北京市
760,刘鹤,1969,1970,吉林省白城市洮南市
761,刘鹤,1970,1973,内蒙古自治区锡林郭勒盟二连浩特市
762,刘鹤,1973,1979,北京市北京市北京市
763,刘鹤,1979,1983,北京市北京市北京市
764,刘鹤,1983,1983,北京市北京市北京市
765,刘鹤,1983,1986,北京市北京市北京市
766,刘鹤,1986,1987,北京市北京市北京市
767,刘鹤,1987,1988,北京市北京市北京市
768,刘鹤,1988,1991,北京市北京市北京市
769,刘鹤,1991,1993,北京市北京市北京市
770,刘鹤,1993,1994,北京市北京市北京市
771,刘鹤,1994,1998,北京市北京市北京市
772,刘鹤,1998,2001,北京市北京市北京市
773,刘鹤,2001,2003,北京市北京市北京市
774,刘鹤,2003,2011,北京市北京市北京市
775,刘鹤,2011,2013,北京市北京市北京市
776,刘鹤,2013,2014,北京市北京市北京市
777,刘鹤,2014,2017,北京市北京市北京市
778,刘鹤,2017,2018,北京市北京市北京市
779,刘士余,1987,1996,上海市上海市上海市
780,刘士余,1996,1998,北京市北京市北京市
781,刘士余,1998,2002,北京市北京市北京市
782,刘士余,2002,2004,北京市北京市北京市
783,刘士余,2004,2006,北京市北京市北京市
784,刘士余,2006,2014,北京市北京市北京市
785,刘士余,2014,2014,北京市北京市北京市
786,刘士余,2014,2016,北京市北京市北京市
787,刘士余,2016,2016,北京市北京市北京市
788,刘士余,2016,2018,北京市北京市北京市
789,刘万龙,2008,2011,新疆维吾尔乌鲁木齐市乌鲁木齐市
790,刘万龙,2011,2013,北京市北京市北京市
791,刘万龙,2012,2013,北京市北京市北京市
792,刘万龙,2013,2014,新疆维吾尔乌鲁木齐市乌鲁木齐市
793,刘万龙,2014,2016,甘肃省兰州市兰州市
794,刘万龙,2016,2017,甘肃省兰州市兰州市
795,刘万龙,2017,2018,新疆维吾尔乌鲁木齐市乌鲁木齐市
796,刘奇葆,1968,1972,安徽省合肥市合肥市
797,刘奇葆,1972,1974,北京市北京市北京市
798,刘奇葆,1974,1977,安徽省合肥市合肥市
